host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number,predicted_price,listing_id,host_listings_count,host_total_listings_count,review_scores_rating,review_scores_value,review_scores_accuracy,review_scores_checkin,calculated_host_listings_count
f,t,f,Watergraafsmeer,52.350390000000004,4.9388,Entire home/apt,4,3.0,3.0,215.0,5,5,f,0.07,12,168.70193675529708,36400423,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.37505,4.87029,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.13,13,126.57939723924028,36401700,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oud-Oost,52.355579999999996,4.91284,Entire home/apt,2,1.0,1.0,99.0,4,4,f,0.27,25,133.45252364284056,36402100,0.0,0.0,85.0,8.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.3493,4.88797,Entire home/apt,4,2.0,2.0,166.0,2,2,f,0.29,30,192.21651891793158,36402285,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Noord-West,52.40465,4.91426,Entire home/apt,4,3.0,3.0,250.0,3,3,f,0.34,16,157.3136661520782,36403186,41.0,41.0,100.0,9.0,10.0,10.0,39
f,t,f,De Baarsjes - Oud-West,52.36789,4.86559,Entire home/apt,2,1.0,1.0,150.0,1,1,t,0.22,28,138.11787690420442,36404771,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bijlmer-Oost,52.32077,4.97917,Entire home/apt,3,2.0,2.0,85.0,4,4,f,0.1,15,129.75339531618147,36409465,1.0,1.0,100.0,10.0,10.0,8.0,1
f,t,f,Centrum-West,52.38407,4.88875,Entire home/apt,2,1.0,2.0,155.0,2,3,f,0.54,23,151.0538841295495,36411869,0.0,0.0,98.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36701,4.852130000000001,Entire home/apt,2,1.0,1.0,140.0,3,3,t,0.33,15,123.70815595831436,36415579,1.0,1.0,,,,,1
f,t,t,Westerpark,52.38517,4.87559,Entire home/apt,3,1.0,1.0,200.0,2,2,f,0.28,16,143.33027169986963,36421337,1.0,1.0,95.0,9.0,10.0,10.0,2
f,t,f,Watergraafsmeer,52.35004,4.9196800000000005,Entire home/apt,2,2.0,4.0,250.0,2,2,f,0.07,12,122.16806049398315,36435632,1.0,1.0,,,,,1
f,t,t,Slotervaart,52.35252,4.83981,Entire home/apt,4,2.0,2.0,87.0,3,3,f,0.07,9,143.848306635904,36435827,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Centrum-West,52.37399,4.88208,Entire home/apt,2,1.0,1.0,250.0,6,6,t,0.33,15,143.00146512455967,36440566,1.0,1.0,,,,,1
f,t,f,Oud-Oost,52.35755,4.90759,Entire home/apt,2,1.0,1.0,160.0,3,3,f,0.17,33,141.4877376768393,36443998,1.0,1.0,80.0,8.0,8.0,9.0,1
t,t,t,Oud-Noord,52.3822,4.91625,Private room,2,1.0,1.0,36.0,1,1,f,4.64,16,55.209055138692065,36445013,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37603,4.84989,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.07,14,108.89067029252101,36446570,1.0,1.0,100.0,8.0,10.0,10.0,1
f,t,f,Centrum-West,52.3762,4.89251,Entire home/apt,2,1.0,1.0,150.0,3,3,f,0.39,30,160.15996779387274,36449061,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Noord-West,52.410579999999996,4.91487,Private room,1,1.0,1.0,70.0,1,1,t,0.48,25,51.822494314789765,36450745,1.0,1.0,89.0,9.0,8.0,9.0,1
f,t,f,Watergraafsmeer,52.35309,4.94142,Entire home/apt,2,1.0,1.0,122.0,2,2,f,0.11,16,112.43609188057098,36463296,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36588,4.863569999999999,Entire home/apt,2,1.0,1.0,240.0,3,3,f,0.61,16,126.34407886163785,36467098,1.0,1.0,88.0,8.0,9.0,9.0,1
f,t,f,Bos en Lommer,52.375370000000004,4.84042,Entire home/apt,3,2.0,1.0,200.0,3,3,t,0.33,16,139.32796666045988,36468869,1.0,1.0,,,,,1
f,t,t,De Pijp - Rivierenbuurt,52.356609999999996,4.8955400000000004,Entire home/apt,2,1.0,1.0,150.0,3,3,t,0.71,17,130.38371472978565,36469116,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35293,4.89077,Entire home/apt,2,1.0,1.0,197.0,1,1,t,0.14,14,130.83589292329293,36470233,0.0,0.0,80.0,9.0,9.0,7.0,1
t,t,f,De Baarsjes - Oud-West,52.373090000000005,4.86613,Entire home/apt,4,2.0,3.0,165.0,2,2,f,0.62,29,186.08111218373074,36472591,1.0,1.0,98.0,10.0,10.0,10.0,1
t,t,t,Bijlmer-Centrum,52.32216,4.94717,Entire home/apt,4,2.0,2.0,200.0,2,2,t,0.25,17,134.15910905166697,36474248,2.0,2.0,100.0,10.0,9.0,10.0,2
f,t,t,Centrum-Oost,52.36305,4.90461,Entire home/apt,2,1.0,1.0,135.0,3,3,f,0.21,16,143.81584139683082,36476715,2.0,2.0,100.0,10.0,10.0,9.0,2
f,t,t,De Baarsjes - Oud-West,52.36217,4.86017,Entire home/apt,2,1.0,1.0,170.0,2,2,f,0.34,13,123.8050019778484,36480247,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.386509999999994,4.88689,Entire home/apt,4,2.0,3.0,225.0,2,2,t,0.28,15,187.87543731932897,36480673,1.0,1.0,95.0,9.0,10.0,10.0,1
f,t,f,Noord-West,52.41608,4.89954,Entire home/apt,5,3.0,3.0,100.0,4,4,f,0.14,18,174.8174041378811,36481981,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,f,Noord-West,52.41187,4.90878,Private room,6,3.0,4.0,159.0,1,1,f,0.27,34,166.45337555579295,36496919,1.0,1.0,90.0,7.0,8.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.35982,4.85187,Entire home/apt,4,3.0,3.0,293.0,2,2,f,0.41,28,198.87285830176393,36496997,0.0,0.0,100.0,9.0,10.0,10.0,1
f,t,f,IJburg - Zeeburgereiland,52.35096,5.00173,Entire home/apt,3,2.0,2.0,90.0,2,2,f,0.14,29,156.4191140723458,36498483,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Westerpark,52.382940000000005,4.87303,Entire home/apt,4,2.0,2.0,220.0,1,1,f,0.31,19,177.02995817537771,36502421,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.363859999999995,4.85689,Private room,1,1.0,1.0,67.0,3,3,f,0.27,6,64.4329299337669,36503021,0.0,0.0,80.0,8.0,9.0,10.0,1
f,t,f,Zuid,52.348040000000005,4.84997,Entire home/apt,4,2.0,4.0,250.0,2,2,t,0.21,14,171.76778997465362,36510223,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.371390000000005,4.8803,Entire home/apt,4,1.0,2.0,82.0,2,2,t,2.19,22,171.501228124803,36513166,3.0,3.0,93.0,9.0,9.0,9.0,3
f,t,f,Watergraafsmeer,52.35168,4.9417800000000005,Entire home/apt,4,3.0,3.0,220.0,2,2,f,0.21,16,172.09683579692114,36517074,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37945,4.86041,Entire home/apt,2,1.0,1.0,128.0,2,2,f,0.35,16,109.7942339360884,36517946,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.37825,4.875769999999999,Private room,2,1.0,1.0,100.0,2,2,f,0.29,18,92.84535493736144,36518460,3.0,3.0,100.0,9.0,10.0,10.0,3
f,t,f,De Baarsjes - Oud-West,52.36759,4.8499099999999995,Entire home/apt,2,1.0,1.0,100.0,6,6,f,0.39,34,144.3400078719667,36519601,2.0,2.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.3618,4.85977,Entire home/apt,2,1.0,1.0,119.0,2,2,t,0.74,24,131.14950099416546,36523525,0.0,0.0,80.0,8.0,8.0,9.0,2
f,t,f,Westerpark,52.38366,4.8730199999999995,Entire home/apt,3,2.0,1.0,210.0,2,2,f,0.15,19,163.6275145169684,36538698,0.0,0.0,100.0,10.0,10.0,10.0,1
t,t,f,De Pijp - Rivierenbuurt,52.35342,4.88821,Entire home/apt,2,1.0,1.0,110.0,3,3,f,0.53,12,131.92407648706399,36542325,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.352059999999994,4.9029,Private room,2,1.0,1.0,100.0,1,1,t,0.4,5,82.50240395604214,36545628,1.0,1.0,83.0,8.0,8.0,9.0,1
f,t,t,Osdorp,52.35355,4.8088,Entire home/apt,3,1.0,2.0,88.0,1,1,t,0.87,29,120.84124140470203,36546346,0.0,0.0,97.0,9.0,10.0,10.0,1
f,t,t,Westerpark,52.37393,4.87178,Entire home/apt,4,2.0,2.0,269.0,2,2,f,0.4,14,171.19821419805862,36553249,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.37936,4.89147,Entire home/apt,4,2.0,2.0,200.0,3,3,f,0.42,12,187.04586951852184,36556540,0.0,0.0,97.0,9.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36264,4.93684,Entire home/apt,4,2.0,4.0,250.0,3,3,f,0.28,11,150.8166055574095,36557594,0.0,0.0,95.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.380109999999995,4.8602300000000005,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.28,25,118.84886302490986,36558555,1.0,1.0,100.0,10.0,9.0,10.0,1
f,t,f,Westerpark,52.37406,4.87131,Entire home/apt,2,1.0,1.0,100.0,3,3,t,0.27,10,122.2902764595633,36559084,0.0,0.0,70.0,6.0,9.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35455,4.89848,Entire home/apt,2,1.0,1.0,180.0,2,2,f,0.34,25,141.63514631859152,36559163,0.0,0.0,96.0,9.0,10.0,9.0,1
f,t,f,De Pijp - Rivierenbuurt,52.35131,4.90527,Entire home/apt,4,4.0,4.0,250.0,3,3,f,0.36,33,225.83526029692007,36561057,0.0,0.0,100.0,10.0,10.0,10.0,1
t,t,f,Centrum-West,52.37989,4.88806,Private room,2,1.0,4.0,80.0,2,2,f,1.27,18,107.64438764760257,36561668,3.0,3.0,100.0,10.0,10.0,10.0,1
t,t,t,Centrum-West,52.38389,4.88342,Entire home/apt,5,2.0,3.0,175.0,2,2,f,0.2,21,212.81114025848206,36561978,2.0,2.0,100.0,9.0,9.0,10.0,2
t,t,f,Westerpark,52.390229999999995,4.87852,Private room,2,1.0,1.0,88.0,2,2,f,0.99,17,92.5137821415176,36579923,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.34858,4.93874,Entire home/apt,5,4.0,2.0,300.0,3,3,f,0.33,37,222.57252974890275,36584098,2.0,2.0,,,,,1
t,t,t,De Baarsjes - Oud-West,52.36951,4.8619699999999995,Entire home/apt,4,2.0,4.0,150.0,2,2,t,1.78,29,177.8865480739612,36586486,0.0,0.0,94.0,9.0,10.0,10.0,9
f,t,t,Noord-Oost,52.39575,4.935309999999999,Entire home/apt,2,1.0,1.0,158.0,3,3,f,0.2,25,107.38717622375884,36593200,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,IJburg - Zeeburgereiland,52.357459999999996,4.99538,Entire home/apt,4,3.0,3.0,195.0,4,4,f,0.07,16,173.57816044163246,36598593,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,t,Centrum-West,52.36903,4.88716,Hotel room,2,1.0,1.0,64.0,1,1,t,1.66,11,116.1673044701688,36609293,2.0,2.0,97.0,10.0,10.0,10.0,2
t,t,f,Bos en Lommer,52.37663,4.859030000000001,Entire home/apt,4,2.0,4.0,220.0,3,3,f,1.0,21,159.36212483005556,36616090,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.34966,4.893680000000001,Entire home/apt,4,2.0,2.0,130.0,3,3,f,0.55,11,172.6766253498406,36616894,0.0,0.0,93.0,9.0,10.0,10.0,1
t,t,t,Noord-Oost,52.411,4.9534400000000005,Private room,4,1.0,2.0,85.0,2,2,t,2.97,34,96.45982307240524,36617058,1.0,1.0,99.0,10.0,10.0,10.0,6
t,t,f,Oud-Noord,52.3926,4.912640000000001,Entire home/apt,2,1.0,2.0,150.0,3,3,f,0.87,32,124.78973017345015,36617193,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37206,4.8537300000000005,Private room,2,1.0,1.0,27.0,3,2,t,1.85,18,82.49717068736618,36617492,3.0,3.0,83.0,8.0,9.0,9.0,3
t,t,f,Bos en Lommer,52.37676,4.850230000000001,Entire home/apt,2,1.0,1.0,170.0,2,2,t,1.21,38,129.7524328819627,36617684,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36269,4.9330099999999995,Entire home/apt,2,1.0,1.0,116.0,1,1,t,0.62,28,121.66222580825183,36619516,0.0,0.0,100.0,10.0,10.0,10.0,1
t,t,t,De Pijp - Rivierenbuurt,52.35433,4.888380000000001,Entire home/apt,4,2.0,5.0,290.0,2,2,f,1.4,18,175.86427312546493,36619823,3.0,3.0,100.0,9.0,10.0,10.0,2
f,t,t,Centrum-West,52.37665,4.87893,Entire home/apt,2,1.0,1.0,88.0,2,2,f,0.33,15,144.5478768030796,36620002,1.0,1.0,,,,,1
f,t,t,Westerpark,52.37904,4.873469999999999,Private room,2,1.0,1.0,90.0,3,3,f,0.08,12,87.78573442910078,36621641,3.0,3.0,100.0,10.0,10.0,10.0,3
f,t,f,De Baarsjes - Oud-West,52.3627,4.854419999999999,Entire home/apt,4,2.0,2.0,215.0,2,2,t,0.2,12,167.18355159798443,36622016,0.0,0.0,90.0,9.0,10.0,10.0,1
f,t,t,Buitenveldert - Zuidas,52.33324,4.87141,Private room,1,1.0,1.0,66.0,1,1,f,0.33,19,60.06250678410265,36622232,1.0,1.0,,,,,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36009,4.9445,Entire home/apt,2,1.0,1.0,79.0,4,4,f,0.2,15,111.96736537411198,36626038,1.0,1.0,93.0,9.0,10.0,10.0,1
t,t,t,Noord-Oost,52.41057,4.95279,Private room,4,1.0,2.0,85.0,2,2,t,2.47,35,99.60627378757204,36627748,1.0,1.0,100.0,10.0,10.0,10.0,6
t,t,t,Noord-Oost,52.41253,4.953930000000001,Private room,4,1.0,2.0,80.0,2,2,t,2.46,31,95.70386263183923,36628072,1.0,1.0,99.0,10.0,10.0,10.0,6
t,t,t,Noord-Oost,52.41254,4.952780000000001,Private room,4,1.0,2.0,90.0,2,2,t,2.48,32,96.55932122154854,36628264,1.0,1.0,99.0,10.0,10.0,10.0,6
t,t,t,Noord-Oost,52.41048,4.95282,Private room,4,1.0,2.0,90.0,2,2,t,2.5,31,95.5775289279768,36632513,1.0,1.0,98.0,10.0,10.0,10.0,6
t,t,t,Oud-Noord,52.4006,4.9036,Private room,2,1.0,1.0,130.0,2,2,t,1.18,15,66.52087647639587,36633645,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.348079999999996,4.90754,Entire home/apt,2,1.0,1.0,85.0,8,8,f,0.33,22,139.13088930077697,36633930,1.0,1.0,,,,,1
t,t,f,Westerpark,52.38987,4.8911,Entire home/apt,4,4.0,4.0,300.0,3,3,t,0.75,20,208.46428770059242,36637436,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,IJburg - Zeeburgereiland,52.36052,4.9891,Entire home/apt,2,1.0,1.0,120.0,4,4,f,0.68,14,107.79431907018261,36648836,0.0,0.0,98.0,10.0,10.0,9.0,1
f,t,t,Westerpark,52.38497,4.875369999999999,Private room,2,1.0,1.0,210.0,2,2,t,0.08,19,92.80967455837163,36651866,1.0,1.0,80.0,6.0,6.0,6.0,2
f,t,f,De Baarsjes - Oud-West,52.36582,4.86603,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.29,18,129.75874978567208,36654605,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.3779,4.8749,Entire home/apt,4,2.0,2.0,220.0,4,2,f,0.17,14,173.22393738366986,36665790,3.0,3.0,100.0,10.0,10.0,10.0,3
t,t,t,Oud-Oost,52.3581,4.920030000000001,Private room,2,1.0,2.0,70.0,1,1,f,0.07,32,105.07142677214301,36666408,1.0,1.0,100.0,10.0,10.0,10.0,3
f,t,f,Zuid,52.3499,4.87804,Private room,4,1.0,2.0,250.0,2,2,t,0.33,19,124.27344944697279,36666662,0.0,0.0,,,,,1
f,t,f,De Baarsjes - Oud-West,52.37027,4.87376,Private room,2,1.0,1.0,95.0,1,1,f,0.08,14,88.91092270174431,36667971,2.0,2.0,80.0,8.0,8.0,4.0,2
t,t,t,Oostelijk Havengebied - Indische Buurt,52.36586,4.93321,Entire home/apt,2,1.0,1.0,100.0,5,5,f,0.43,33,131.1794041814187,36682354,2.0,2.0,100.0,10.0,10.0,10.0,1
t,t,t,Oud-Noord,52.39548,4.90645,Private room,2,1.0,1.0,55.0,1,1,f,1.43,30,82.02359222208838,36684541,1.0,1.0,97.0,9.0,10.0,10.0,3
f,t,f,Oud-Oost,52.35672,4.90705,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.35,23,130.98708772596365,36691773,0.0,0.0,100.0,9.0,10.0,10.0,1
f,t,t,Zuid,52.35498,4.875719999999999,Entire home/apt,3,2.0,1.0,285.0,3,3,t,0.33,34,177.64071783538793,36693769,0.0,0.0,,,,,1
f,t,t,IJburg - Zeeburgereiland,52.37356,4.96444,Private room,2,1.0,1.0,80.0,5,5,f,0.79,27,80.8179087711585,36697451,1.0,1.0,91.0,9.0,10.0,10.0,1
f,t,f,Zuid,52.351279999999996,4.85325,Entire home/apt,2,1.0,1.0,130.0,4,4,f,0.15,20,136.06464687456514,36710733,0.0,0.0,100.0,9.0,10.0,10.0,1
t,t,t,Centrum-West,52.37053,4.88413,Entire home/apt,2,1.0,1.0,180.0,3,3,f,0.9,30,160.2872492002748,36711377,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,Buitenveldert - Zuidas,52.32356,4.85982,Entire home/apt,6,3.0,5.0,190.0,5,5,f,0.33,36,217.39651200168896,36713070,1.0,1.0,,,,,1
f,t,t,De Pijp - Rivierenbuurt,52.353390000000005,4.89619,Private room,1,1.0,1.0,30.0,15,15,t,0.33,7,69.49532425769416,36714373,1.0,1.0,,,,,1
f,t,f,Zuid,52.35694,4.84973,Entire home/apt,2,1.0,1.0,55.0,4,4,t,0.07,8,122.73187676890461,36714762,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Noord-Oost,52.39692,4.95822,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.33,17,100.50233640306828,36718397,1.0,1.0,,,,,1
f,t,f,De Baarsjes - Oud-West,52.370540000000005,4.87335,Private room,2,1.0,1.0,80.0,3,3,f,0.35,14,87.6720478928587,36720146,2.0,2.0,100.0,9.0,10.0,9.0,2
f,t,f,De Pijp - Rivierenbuurt,52.3545,4.8939,Entire home/apt,4,2.0,2.0,275.0,3,1,f,0.36,26,189.0904662494911,36723105,0.0,0.0,96.0,9.0,10.0,10.0,1
f,t,f,Slotervaart,52.34856,4.8368,Entire home/apt,4,2.0,3.0,100.0,3,3,t,0.14,11,144.09560341285146,36723618,0.0,0.0,100.0,9.0,9.0,9.0,1
f,t,t,De Baarsjes - Oud-West,52.36286,4.85675,Entire home/apt,3,2.0,3.0,120.0,4,4,f,0.14,29,169.46487730805643,36729690,0.0,0.0,100.0,10.0,10.0,10.0,1
t,t,t,Watergraafsmeer,52.353429999999996,4.9292300000000004,Private room,3,1.0,3.0,87.0,1,1,t,1.7,20,85.23080111873378,36732140,0.0,0.0,98.0,9.0,10.0,9.0,2
f,t,f,Watergraafsmeer,52.3528,4.92822,Private room,2,1.0,1.0,144.0,1,1,t,0.35,11,66.56683068282518,36740625,1.0,1.0,88.0,8.0,10.0,9.0,1
f,t,t,Geuzenveld - Slotermeer,52.3785,4.82031,Private room,2,1.0,2.0,55.0,1,1,t,2.39,26,58.6170276896903,36745822,0.0,0.0,93.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35779,4.8890400000000005,Private room,2,1.0,2.0,70.0,2,2,f,0.41,17,94.51233076467474,36749519,2.0,2.0,87.0,9.0,9.0,10.0,2
f,t,t,Zuid,52.35622,4.87448,Entire home/apt,2,1.0,1.0,145.0,7,7,t,0.11,12,126.27894602152242,36752817,0.0,0.0,,,,,1
t,t,t,Slotervaart,52.348459999999996,4.83446,Entire home/apt,4,2.0,2.0,129.0,2,2,f,0.63,27,162.21988646477007,36756084,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,t,Bijlmer-Centrum,52.307990000000004,4.95444,Private room,4,1.0,1.0,150.0,1,1,f,0.47,10,72.33607275495251,36758439,1.0,1.0,97.0,9.0,10.0,10.0,1
t,t,t,Westerpark,52.38428,4.87669,Entire home/apt,4,2.0,2.0,200.0,1,1,f,0.73,25,183.47606533179965,36759213,8.0,8.0,98.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36452,4.86339,Entire home/apt,2,1.0,1.0,150.0,4,4,t,0.43,16,125.49936995644362,36760602,1.0,1.0,100.0,10.0,10.0,10.0,2
t,t,t,De Pijp - Rivierenbuurt,52.3545,4.88957,Private room,2,1.0,1.0,96.0,2,2,t,0.96,18,95.4723806894649,36763504,0.0,0.0,97.0,9.0,10.0,10.0,1
t,t,t,Buitenveldert - Zuidas,52.32333,4.878819999999999,Private room,2,1.0,1.0,85.0,2,2,t,0.76,11,67.24203314484089,36763786,1.0,1.0,100.0,10.0,10.0,10.0,3
f,t,t,Centrum-Oost,52.36436,4.90641,Entire home/apt,4,2.0,2.0,180.0,2,2,f,0.28,19,191.19174043035787,36764257,0.0,0.0,95.0,9.0,10.0,10.0,1
f,t,f,IJburg - Zeeburgereiland,52.34708,5.00707,Entire home/apt,4,3.0,4.0,195.0,3,3,f,0.14,14,171.4130254066083,36780899,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.371190000000006,4.85305,Entire home/apt,1,1.0,1.0,125.0,1,1,t,0.47,10,104.26742576534775,36781797,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.38827,4.88625,Entire home/apt,4,2.0,2.0,240.0,3,3,t,0.57,22,176.45038146104525,36784801,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,IJburg - Zeeburgereiland,52.37173,4.968319999999999,Entire home/apt,4,1.0,2.0,70.0,1,1,t,0.08,11,134.47495769435704,36787278,0.0,0.0,100.0,10.0,10.0,10.0,1
t,t,f,Osdorp,52.35183,4.7965599999999995,Private room,1,1.0,1.0,43.0,60,60,f,0.09,15,48.01635859880639,36787770,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,t,Westerpark,52.37408,4.87212,Entire home/apt,2,1.0,1.0,109.0,3,3,t,0.14,26,137.63534282353316,36790110,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35628,4.9046199999999995,Entire home/apt,4,3.0,3.0,189.0,6,6,t,0.33,45,219.59210926124388,36796300,0.0,0.0,,,,,1
f,t,t,Buitenveldert - Zuidas,52.32719,4.87498,Private room,2,1.0,2.0,58.0,1,1,f,0.84,33,85.88984502298194,36797000,6.0,6.0,93.0,9.0,9.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.3422,4.91001,Private room,2,1.0,1.0,100.0,1,1,t,0.34,23,101.76331368606657,36800761,1.0,1.0,96.0,9.0,10.0,10.0,2
f,t,f,Watergraafsmeer,52.34536,4.92467,Private room,1,1.0,1.0,75.0,1,1,t,0.27,12,53.36096587208067,36800986,1.0,1.0,100.0,10.0,9.0,10.0,1
f,t,f,Oud-Oost,52.35453,4.91346,Entire home/apt,2,1.0,1.0,69.0,17,17,f,0.34,16,124.14340904922551,36801234,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36059,4.86914,Private room,3,2.0,2.0,210.0,2,2,t,0.61,17,117.2646224371531,36802213,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,Centrum-West,52.37786,4.87956,Entire home/apt,2,1.0,1.0,180.0,3,3,t,0.2,15,144.26285086890152,36803414,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Noord-West,52.41838,4.87935,Entire home/apt,2,2.0,2.0,120.0,3,3,f,0.15,32,127.48937568243355,36803582,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Watergraafsmeer,52.34118,4.9195,Entire home/apt,4,2.0,2.0,219.0,3,3,f,0.08,15,155.2793424474812,36803659,0.0,0.0,100.0,6.0,10.0,10.0,1
f,t,f,Slotervaart,52.362190000000005,4.84215,Entire home/apt,4,3.0,2.0,175.0,2,2,f,0.07,30,180.8728556803294,36821056,0.0,0.0,100.0,8.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.36946,4.86137,Entire home/apt,4,2.0,4.0,150.0,2,2,t,1.48,13,163.56408205494677,36824667,0.0,0.0,95.0,9.0,10.0,10.0,9
t,t,t,De Pijp - Rivierenbuurt,52.35306,4.90415,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.55,25,144.13813898211197,36825895,0.0,0.0,98.0,10.0,10.0,10.0,1
t,t,t,Centrum-West,52.3746,4.88045,Private room,4,3.0,4.0,300.0,1,1,t,1.95,27,172.33829849032668,36828236,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Buitenveldert - Zuidas,52.32516,4.8846300000000005,Entire home/apt,2,1.0,1.0,115.0,14,14,f,0.46,27,121.23045751683253,36828445,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.348079999999996,4.91979,Entire home/apt,2,1.0,1.0,150.0,1,1,t,0.14,15,109.27357975401424,36828567,1.0,1.0,70.0,6.0,10.0,8.0,1
t,t,t,De Baarsjes - Oud-West,52.36886,4.8627400000000005,Entire home/apt,4,2.0,4.0,150.0,2,2,t,1.64,11,160.97986399368983,36829748,0.0,0.0,92.0,9.0,9.0,9.0,9
f,t,t,Westerpark,52.37935,4.87366,Entire home/apt,2,1.0,1.0,142.0,3,3,f,0.22,18,130.97521255148285,36835249,0.0,0.0,100.0,9.0,10.0,9.0,1
f,t,t,Geuzenveld - Slotermeer,52.3784,4.81149,Entire home/apt,2,1.0,1.0,75.0,2,2,f,0.56,19,99.73947549231184,36835936,1.0,1.0,94.0,9.0,9.0,8.0,1
f,t,f,De Pijp - Rivierenbuurt,52.342009999999995,4.9084,Entire home/apt,4,2.0,3.0,175.0,2,2,f,0.73,12,172.94171279415696,36849604,2.0,2.0,90.0,9.0,9.0,10.0,1
f,t,f,Bos en Lommer,52.375,4.83857,Entire home/apt,4,1.0,2.0,115.0,2,2,f,0.68,25,146.3043838818885,36856175,0.0,0.0,100.0,10.0,10.0,10.0,1
f,t,f,Oud-Noord,52.38532,4.916580000000001,Private room,3,1.0,1.0,100.0,1,1,f,0.2,15,85.76729540212727,36858082,1.0,1.0,100.0,9.0,10.0,10.0,1
