host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number
f,t,t,De Baarsjes - Oud-West,52.35816,4.8564,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.05,11
f,t,f,De Baarsjes - Oud-West,52.36331,4.85396,Private room,2,1.0,1.0,80.0,1,1,f,0.18,17
f,t,f,Zuid,52.34433,4.86215,Entire home/apt,4,2.0,4.0,95.0,4,4,f,0.12,32
f,t,f,Oud-Oost,52.35771,4.92455,Entire home/apt,2,1.0,2.0,99.0,3,3,f,0.2,29
f,t,t,IJburg - Zeeburgereiland,52.35033,5.00676,Entire home/apt,4,3.0,4.0,175.0,10,10,t,0.32,25
f,t,t,Slotervaart,52.35351,4.82832,Private room,2,1.0,1.0,60.0,3,3,f,0.53,14
f,t,f,Zuid,52.34712,4.86144,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.1,15
f,t,t,De Baarsjes - Oud-West,52.36631,4.85841,Private room,2,1.0,1.0,86.0,2,2,f,0.34,28
t,t,f,Noord-West,52.41516,4.89443,Entire home/apt,2,1.0,2.0,95.0,2,2,t,1.31,16
f,t,f,De Pijp - Rivierenbuurt,52.34363,4.89421,Entire home/apt,2,1.0,1.0,125.0,2,2,t,0.81,18
f,t,t,Bos en Lommer,52.37852,4.84685,Entire home/apt,3,2.0,1.0,121.0,3,3,f,0.28,16
f,t,f,Centrum-Oost,52.36927,4.92885,Entire home/apt,2,1.0,1.0,130.0,4,4,t,0.68,19
t,t,t,Centrum-West,52.36896,4.88034,Private room,3,1.0,2.0,93.0,2,2,t,3.03,27
f,t,t,IJburg - Zeeburgereiland,52.35262,5.00662,Entire home/apt,5,3.0,4.0,80.0,4,4,f,0.02,12
f,t,f,Centrum-Oost,52.36584,4.90051,Entire home/apt,2,1.0,2.0,250.0,2,2,f,0.8,11
f,t,t,De Pijp - Rivierenbuurt,52.34057,4.90653,Entire home/apt,4,2.0,2.0,218.0,2,2,f,0.48,43
f,t,f,De Baarsjes - Oud-West,52.37288,4.86078,Entire home/apt,4,3.0,3.0,150.0,3,3,f,0.22,19
f,t,f,De Baarsjes - Oud-West,52.37092,4.85208,Entire home/apt,4,2.0,3.0,243.0,2,2,f,0.81,28
f,t,t,Westerpark,52.38965,4.88544,Entire home/apt,3,2.0,3.0,211.0,2,2,f,0.22,30
f,t,t,Bos en Lommer,52.37544,4.85906,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.73,25
f,t,t,Zuid,52.35612,4.85279,Entire home/apt,4,2.0,3.0,185.0,3,3,f,0.13,31
f,t,t,De Baarsjes - Oud-West,52.36914,4.86184,Entire home/apt,4,1.0,2.0,75.0,2,2,f,0.2,10
f,t,t,De Baarsjes - Oud-West,52.36141,4.85496,Private room,2,1.0,1.0,93.0,3,3,t,0.18,28
f,t,t,De Baarsjes - Oud-West,52.37191,4.871,Entire home/apt,4,2.0,3.0,135.0,4,4,f,0.56,13
f,t,t,De Baarsjes - Oud-West,52.36457,4.86391,Entire home/apt,3,1.0,1.0,100.0,10,10,f,0.85,24
f,t,t,Centrum-Oost,52.36456,4.91015,Entire home/apt,2,1.0,1.0,160.0,2,2,t,0.76,25
f,t,t,De Baarsjes - Oud-West,52.36943,4.86557,Entire home/apt,4,2.0,2.0,99.0,2,2,f,0.43,24
t,t,t,De Baarsjes - Oud-West,52.36003,4.86398,Private room,2,1.0,1.0,80.0,2,2,f,2.51,24
f,t,f,Oud-Oost,52.35571,4.9171,Entire home/apt,2,1.0,1.0,99.0,4,4,f,0.39,17
f,t,t,Bos en Lommer,52.37635,4.84749,Entire home/apt,2,1.0,1.0,130.0,4,4,f,0.14,14
f,t,t,Centrum-Oost,52.3679,4.91734,Private room,2,1.0,1.0,195.0,3,3,f,0.08,27
f,t,f,De Pijp - Rivierenbuurt,52.35035,4.89537,Entire home/apt,2,1.0,1.0,154.0,3,3,t,0.55,20
f,t,t,De Baarsjes - Oud-West,52.36104,4.87516,Entire home/apt,5,3.0,3.0,149.0,3,3,f,0.26,35
t,t,t,Geuzenveld - Slotermeer,52.38196,4.79238,Entire home/apt,4,1.0,1.0,125.0,1,1,t,3.88,32
f,t,t,Bos en Lommer,52.37908,4.85118,Entire home/apt,2,1.0,1.0,85.0,4,4,f,0.28,18
f,t,f,Watergraafsmeer,52.33963,4.91979,Entire home/apt,2,1.0,1.0,100.0,2,2,t,0.51,8
f,t,t,Zuid,52.34347,4.85749,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.16,32
f,t,f,Bos en Lommer,52.37858,4.85835,Entire home/apt,3,2.0,2.0,240.0,3,3,f,0.4,32
f,t,f,Bos en Lommer,52.37671,4.84022,Entire home/apt,3,2.0,2.0,89.0,2,2,f,0.04,8
f,t,f,Westerpark,52.38104,4.86987,Entire home/apt,4,1.0,2.0,126.0,2,2,f,0.14,11
f,t,t,Westerpark,52.38964,4.87958,Entire home/apt,3,1.0,1.0,135.0,4,4,f,0.55,17
f,t,t,Centrum-Oost,52.35996,4.89582,Private room,2,1.0,1.0,75.0,3,3,t,3.09,24
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36265,4.93578,Private room,1,1.0,1.0,55.0,3,3,f,0.6,10
t,t,t,De Pijp - Rivierenbuurt,52.3435,4.90186,Private room,1,1.0,2.0,75.0,2,2,f,0.66,31
f,t,t,Centrum-West,52.38082,4.89226,Entire home/apt,2,1.0,1.0,136.0,2,2,f,0.14,7
f,t,f,De Baarsjes - Oud-West,52.35748,4.85922,Entire home/apt,3,2.0,3.0,170.0,2,2,f,0.36,20
f,t,t,Westerpark,52.37923,4.87406,Entire home/apt,2,1.0,1.0,66.0,7,7,f,0.06,12
f,t,f,Westerpark,52.38102,4.86896,Entire home/apt,2,1.0,1.0,150.0,1,1,f,0.3,14
f,t,t,De Baarsjes - Oud-West,52.37361,4.86046,Entire home/apt,4,2.0,2.0,200.0,2,2,t,0.08,30
f,t,f,Osdorp,52.35814,4.80732,Entire home/apt,4,2.0,2.0,109.0,2,2,f,0.15,24
f,t,t,Centrum-West,52.36983,4.879,Entire home/apt,2,1.0,1.0,160.0,4,4,f,0.89,22
f,t,t,Oud-Noord,52.38556,4.91691,Entire home/apt,3,1.0,2.0,76.0,2,2,t,0.31,12
f,t,f,Bos en Lommer,52.37934,4.8388,Private room,2,1.0,1.0,60.0,3,3,f,2.53,7
f,t,t,Westerpark,52.38035,4.8697,Entire home/apt,2,1.0,1.0,85.0,5,5,f,0.03,8
t,t,t,Centrum-West,52.38761,4.89151,Entire home/apt,4,2.0,2.0,280.0,3,3,f,0.95,27
f,t,t,De Baarsjes - Oud-West,52.37036,4.84955,Entire home/apt,2,1.0,1.0,149.0,3,3,f,0.42,23
f,t,f,Oud-Noord,52.40072,4.90092,Entire home/apt,3,1.0,3.0,60.0,2,2,t,0.06,3
f,t,t,De Baarsjes - Oud-West,52.37065,4.86,Private room,2,1.0,1.0,50.0,3,3,f,0.24,7
f,t,t,Zuid,52.3567,4.85713,Entire home/apt,3,2.0,3.0,135.0,3,3,f,0.26,24
f,t,f,Noord-Oost,52.3984,4.92935,Entire home/apt,4,2.0,3.0,179.0,2,2,f,0.98,13
f,t,t,Oud-Noord,52.38261,4.9109,Entire home/apt,2,1.0,1.0,67.0,2,2,f,0.14,11
f,t,t,De Baarsjes - Oud-West,52.36201,4.85479,Entire home/apt,4,2.0,2.0,225.0,3,3,f,0.06,10
f,t,t,Centrum-West,52.37743,4.88072,Entire home/apt,2,1.0,1.0,250.0,2,2,f,0.02,11
f,t,t,De Baarsjes - Oud-West,52.36692,4.87634,Entire home/apt,4,2.0,2.0,150.0,3,3,f,1.17,16
f,t,f,Centrum-West,52.37792,4.88195,Entire home/apt,2,1.0,1.0,84.0,2,2,t,0.1,19
f,t,f,Centrum-West,52.37905,4.8837,Entire home/apt,2,1.0,1.0,84.0,2,2,t,0.12,19
f,t,f,Centrum-West,52.37813,4.88244,Entire home/apt,2,1.0,1.0,84.0,2,2,t,0.12,19
f,t,f,Centrum-West,52.3781,4.88298,Entire home/apt,2,1.0,1.0,84.0,2,2,t,0.1,19
t,t,f,Bos en Lommer,52.37906,4.84838,Entire home/apt,2,1.0,1.0,89.0,1,1,f,0.33,9
f,t,t,IJburg - Zeeburgereiland,52.35668,4.99939,Private room,1,1.0,1.0,18.0,3,3,f,0.03,9
f,t,f,Bos en Lommer,52.37857,4.85412,Entire home/apt,2,1.0,1.0,120.0,5,5,f,0.6,12
f,t,t,Oud-Oost,52.35578,4.91807,Entire home/apt,4,2.0,3.0,79.0,3,3,f,0.1,14
f,t,t,De Pijp - Rivierenbuurt,52.33849,4.90812,Entire home/apt,2,1.0,1.0,85.0,3,3,f,0.28,11
t,t,f,De Baarsjes - Oud-West,52.36428,4.8781,Entire home/apt,2,1.0,1.0,140.0,2,2,f,1.09,26
t,t,t,Zuid,52.34737,4.86094,Entire home/apt,2,1.0,1.0,104.0,3,3,f,0.71,15
f,t,f,De Pijp - Rivierenbuurt,52.35286,4.90234,Entire home/apt,2,1.0,1.0,75.0,3,3,f,0.24,9
f,t,t,De Pijp - Rivierenbuurt,52.35704,4.89691,Entire home/apt,2,1.0,1.0,120.0,2,2,f,0.86,22
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36627,4.93388,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.34,16
f,t,t,Centrum-West,52.37405,4.89057,Entire home/apt,4,3.0,3.0,299.0,2,2,f,0.71,20
f,t,t,De Pijp - Rivierenbuurt,52.34514,4.90582,Entire home/apt,2,1.0,1.0,105.0,7,7,f,0.1,14
f,t,t,Oud-Oost,52.35021,4.91327,Entire home/apt,2,1.0,1.0,118.0,5,5,f,0.33,10
f,t,t,De Baarsjes - Oud-West,52.36866,4.87113,Entire home/apt,4,2.0,4.0,150.0,2,2,f,0.06,14
t,t,t,Centrum-Oost,52.36382,4.91639,Private room,2,1.0,1.0,70.0,3,3,t,4.68,26
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36285,4.93845,Entire home/apt,2,1.0,1.0,90.0,2,2,f,0.14,12
f,t,t,De Baarsjes - Oud-West,52.36731,4.86357,Entire home/apt,2,1.0,1.0,90.0,1,1,f,0.06,11
t,t,t,Centrum-West,52.36923,4.88828,Private room,2,1.0,1.0,157.0,2,2,f,2.18,31
f,t,t,Centrum-West,52.3765,4.88398,Entire home/apt,4,2.0,2.0,276.0,3,3,f,0.51,16
f,t,f,Zuid,52.35081,4.85091,Entire home/apt,4,2.0,2.0,85.0,2,2,t,0.04,9
f,t,t,Bos en Lommer,52.37939,4.85159,Private room,2,1.0,1.0,60.0,5,5,f,0.98,27
f,t,f,Oud-Oost,52.35823,4.91466,Entire home/apt,2,1.0,1.0,122.0,3,3,t,0.43,25
f,t,f,Centrum-West,52.37652,4.89206,Private room,2,1.0,1.0,106.0,3,3,t,0.34,13
t,t,t,Oud-Oost,52.35758,4.91075,Entire home/apt,2,1.0,1.0,115.0,1,1,f,1.29,21
f,t,t,De Baarsjes - Oud-West,52.36515,4.86424,Private room,2,1.0,1.0,70.0,2,2,f,0.03,6
f,t,f,Noord-Oost,52.40692,4.96655,Entire home/apt,4,2.0,2.0,175.0,3,3,f,0.18,28
f,t,f,Centrum-Oost,52.36558,4.89471,Private room,3,1.0,1.0,85.0,3,3,f,0.33,11
f,t,t,Oud-Noord,52.39265,4.93058,Entire home/apt,4,2.0,2.0,150.0,3,3,f,0.18,22
f,t,t,Oud-Oost,52.35464,4.92414,Entire home/apt,2,1.0,1.0,125.0,3,3,f,0.46,19
f,t,t,Centrum-West,52.3738,4.87971,Entire home/apt,4,1.0,3.0,300.0,3,3,f,0.35,13
f,t,t,De Pijp - Rivierenbuurt,52.3543,4.89066,Entire home/apt,2,1.0,1.0,126.0,2,2,f,0.04,9
f,t,t,Watergraafsmeer,52.35285,4.92849,Entire home/apt,4,2.0,4.0,200.0,2,2,f,0.18,25
f,t,f,Centrum-Oost,52.36396,4.88554,Entire home/apt,2,1.0,1.0,135.0,2,2,f,0.18,12
f,t,f,De Baarsjes - Oud-West,52.36716,4.85813,Entire home/apt,3,2.0,2.0,105.0,2,2,f,0.12,13
f,t,f,De Pijp - Rivierenbuurt,52.34723,4.89099,Entire home/apt,2,1.0,1.0,110.0,2,2,f,0.33,13
f,t,t,Zuid,52.34535,4.86089,Private room,2,1.0,1.0,99.0,4,4,f,0.61,27
f,t,t,Bos en Lommer,52.37597,4.86011,Entire home/apt,3,2.0,1.0,115.0,2,2,f,0.23,15
f,t,f,Westerpark,52.38445,4.87216,Entire home/apt,2,1.0,1.0,80.0,10,10,f,0.1,10
f,t,t,Centrum-West,52.37278,4.88208,Entire home/apt,3,2.0,2.0,221.0,2,2,t,0.71,26
f,t,f,De Pijp - Rivierenbuurt,52.34849,4.8948,Entire home/apt,2,1.0,1.0,110.0,2,2,f,0.1,12
f,t,t,De Pijp - Rivierenbuurt,52.35642,4.8892,Entire home/apt,4,2.0,2.0,209.0,3,3,f,0.2,34
f,t,f,IJburg - Zeeburgereiland,52.35585,4.99877,Private room,2,1.0,1.0,82.0,2,2,f,0.63,13
f,t,t,IJburg - Zeeburgereiland,52.3489,5.01004,Private room,1,1.0,1.0,44.0,3,3,t,0.45,12
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36364,4.9345,Entire home/apt,3,1.0,2.0,59.0,2,2,t,0.33,26
f,t,t,De Pijp - Rivierenbuurt,52.34136,4.90462,Entire home/apt,2,2.0,1.0,95.0,2,2,f,0.2,44
f,t,f,Westerpark,52.37524,4.8741,Entire home/apt,2,1.0,1.0,179.0,3,3,t,0.58,28
f,t,t,De Baarsjes - Oud-West,52.36907,4.86683,Entire home/apt,2,1.0,1.0,180.0,2,2,t,0.29,29
f,t,t,Westerpark,52.38245,4.8714,Entire home/apt,3,1.0,2.0,60.0,5,5,t,0.83,21
f,t,t,Bos en Lommer,52.38084,4.84963,Entire home/apt,2,1.0,1.0,85.0,10,10,f,0.22,14
f,t,t,Oud-Oost,52.35679,4.90846,Entire home/apt,4,2.0,2.0,250.0,3,3,f,0.36,25
f,t,f,De Baarsjes - Oud-West,52.37215,4.86672,Entire home/apt,2,2.0,2.0,56.0,3,3,f,0.33,8
f,t,t,De Pijp - Rivierenbuurt,52.34446,4.89895,Entire home/apt,2,2.0,2.0,155.0,4,4,f,0.16,14
t,t,f,Centrum-West,52.37358,4.88101,Entire home/apt,2,1.0,1.0,120.0,1,1,t,1.7,12
f,t,t,De Pijp - Rivierenbuurt,52.35334,4.904,Entire home/apt,2,1.0,1.0,90.0,4,4,f,0.08,5
f,t,t,Centrum-Oost,52.36493,4.88232,Entire home/apt,2,1.0,1.0,130.0,2,2,t,0.18,17
f,t,t,Zuid,52.3486,4.84705,Entire home/apt,2,1.0,1.0,110.0,1,1,f,0.56,24
f,t,t,De Pijp - Rivierenbuurt,52.35602,4.88921,Entire home/apt,4,2.0,2.0,175.0,2,2,f,0.47,27
f,t,f,Centrum-West,52.38024,4.88677,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.04,10
f,t,f,Noord-Oost,52.38489,4.95765,Entire home/apt,4,3.0,4.0,150.0,2,2,f,0.12,13
f,t,t,De Baarsjes - Oud-West,52.36188,4.86795,Private room,2,1.0,1.0,85.0,1,1,f,0.06,13
f,t,t,De Baarsjes - Oud-West,52.36229,4.8662,Entire home/apt,4,2.0,2.0,250.0,1,1,f,0.08,13
f,t,t,Zuid,52.35455,4.88399,Entire home/apt,3,1.0,1.0,57.0,3,3,f,0.95,22
f,t,f,Centrum-West,52.37651,4.88015,Entire home/apt,3,2.0,3.0,178.0,4,4,f,0.48,10
t,t,t,De Pijp - Rivierenbuurt,52.34529,4.8934,Private room,2,1.0,2.0,90.0,2,2,f,0.99,26
f,t,f,Westerpark,52.37165,4.8666,Entire home/apt,2,1.0,1.0,72.0,4,3,f,0.16,14
f,t,f,De Pijp - Rivierenbuurt,52.34274,4.90626,Entire home/apt,2,1.0,1.0,90.0,3,3,f,0.08,6
f,t,t,De Baarsjes - Oud-West,52.36701,4.85569,Entire home/apt,4,1.0,2.0,90.0,2,2,f,0.2,32
t,t,t,IJburg - Zeeburgereiland,52.35197,5.00199,Private room,1,1.0,1.0,45.0,1,1,f,1.45,35
f,t,t,Slotervaart,52.35398,4.83996,Private room,2,1.0,1.0,60.0,2,2,t,0.3,10
f,t,t,De Pijp - Rivierenbuurt,52.3469,4.90745,Private room,2,1.0,1.0,106.0,2,2,f,0.07,9
f,t,t,De Pijp - Rivierenbuurt,52.34928,4.89037,Entire home/apt,2,1.0,1.0,86.0,3,3,t,0.46,18
f,t,t,IJburg - Zeeburgereiland,52.34875,5.01208,Private room,1,1.0,1.0,36.0,4,4,t,0.6,8
f,t,t,Bos en Lommer,52.3777,4.84902,Entire home/apt,4,2.0,2.0,92.0,2,2,f,0.3,10
f,t,t,Westerpark,52.38466,4.87746,Entire home/apt,2,1.0,1.0,108.0,2,2,f,0.1,13
t,t,t,De Pijp - Rivierenbuurt,52.35245,4.8905,Entire home/apt,3,1.0,1.0,75.0,14,14,f,0.72,29
f,t,t,Centrum-Oost,52.36203,4.90444,Entire home/apt,2,1.0,1.0,155.0,3,3,f,0.36,28
f,t,t,De Pijp - Rivierenbuurt,52.35262,4.90545,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.38,24
t,t,t,Westerpark,52.3906,4.88734,Entire home/apt,4,2.0,2.0,171.0,2,2,t,0.31,21
f,t,t,Bos en Lommer,52.37674,4.84485,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.33,15
f,t,t,Bos en Lommer,52.3765,4.84991,Entire home/apt,2,1.0,2.0,115.0,3,3,f,0.39,26
f,t,f,De Pijp - Rivierenbuurt,52.35402,4.89996,Entire home/apt,2,1.0,1.0,190.0,5,5,f,0.08,10
f,t,t,Westerpark,52.38799,4.88031,Entire home/apt,4,2.0,2.0,215.0,3,3,f,0.08,13
f,t,f,Westerpark,52.38447,4.8725,Entire home/apt,2,1.0,1.0,95.0,3,3,f,0.24,11
f,t,t,Westerpark,52.38877,4.88016,Private room,2,1.0,1.0,70.0,1,1,f,0.5,16
f,t,t,Oud-Oost,52.35025,4.914,Private room,2,1.0,1.0,105.0,2,2,f,0.33,10
f,t,f,Geuzenveld - Slotermeer,52.37561,4.82136,Entire home/apt,5,3.0,6.0,210.0,2,2,f,0.16,20
f,t,t,Watergraafsmeer,52.35352,4.92656,Entire home/apt,4,2.0,3.0,155.0,4,4,f,0.09,17
f,t,t,De Baarsjes - Oud-West,52.37313,4.86068,Entire home/apt,2,2.0,2.0,180.0,5,5,f,0.11,38
t,t,f,Westerpark,52.38096,4.87673,Entire home/apt,2,1.0,1.0,130.0,3,3,f,0.66,19
f,t,t,Westerpark,52.39025,4.88471,Shared room,4,1.0,2.0,120.0,1,1,f,0.33,9
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36537,4.93583,Entire home/apt,4,2.0,2.0,185.0,3,3,f,0.37,38
f,t,t,Bos en Lommer,52.37537,4.85885,Entire home/apt,2,1.0,1.0,195.0,8,8,f,0.82,23
f,t,f,Zuid,52.34961,4.86256,Entire home/apt,2,1.0,1.0,119.0,5,5,f,0.12,10
f,t,t,De Pijp - Rivierenbuurt,52.35511,4.90016,Entire home/apt,4,2.0,2.0,185.0,2,2,f,0.24,15
t,t,t,Noord-West,52.41538,4.92022,Entire home/apt,3,1.0,2.0,108.0,2,2,t,0.82,33
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36254,4.94496,Entire home/apt,4,2.0,2.0,117.0,3,3,f,0.77,11
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36464,4.94303,Entire home/apt,3,2.0,2.0,195.0,2,2,f,0.24,13
f,t,f,Zuid,52.34986,4.84729,Entire home/apt,2,1.0,1.0,90.0,4,4,f,0.04,8
f,t,t,Slotervaart,52.36273,4.84336,Entire home/apt,4,2.0,2.0,220.0,4,4,f,0.26,26
f,t,f,Zuid,52.35281,4.85394,Entire home/apt,4,2.0,2.0,175.0,2,2,f,0.02,15
t,t,t,De Pijp - Rivierenbuurt,52.35339,4.90746,Private room,2,1.0,1.0,90.0,3,3,f,2.73,27
t,t,t,Westerpark,52.38363,4.87096,Entire home/apt,2,1.0,1.0,130.0,3,3,f,0.74,16
f,t,f,Bijlmer-Oost,52.32542,4.97726,Entire home/apt,4,2.0,2.0,280.0,2,2,f,0.51,29
f,t,f,Bos en Lommer,52.37983,4.8427,Entire home/apt,2,1.0,1.0,79.0,7,7,f,0.52,27
f,t,f,De Baarsjes - Oud-West,52.37301,4.85396,Entire home/apt,2,1.0,1.0,90.0,2,2,f,0.04,5
t,t,t,Oostelijk Havengebied - Indische Buurt,52.37431,4.94593,Private room,2,1.0,1.0,85.0,2,2,t,1.53,14
t,t,t,Centrum-Oost,52.36167,4.90441,Private room,2,1.0,1.0,150.0,1,1,f,3.69,18
f,t,t,Centrum-West,52.37266,4.87766,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.08,17
f,t,t,De Baarsjes - Oud-West,52.35785,4.85804,Entire home/apt,2,1.0,1.0,130.0,3,3,f,0.54,16
t,t,t,De Pijp - Rivierenbuurt,52.35704,4.89575,Entire home/apt,2,1.0,1.0,300.0,1,1,f,0.54,24
f,t,f,Centrum-Oost,52.37401,4.90233,Entire home/apt,4,2.0,2.0,295.0,4,4,f,0.4,15
f,t,t,De Baarsjes - Oud-West,52.3706,4.85235,Entire home/apt,4,1.0,1.0,81.0,2,2,f,0.32,27
f,t,f,De Pijp - Rivierenbuurt,52.34731,4.90915,Shared room,1,1.0,1.0,114.0,5,5,f,0.06,11
f,t,t,Centrum-Oost,52.36171,4.90107,Entire home/apt,4,2.0,2.0,241.0,7,7,t,1.3,18
f,t,t,Noord-West,52.41061,4.90128,Entire home/apt,4,4.0,3.0,119.0,3,3,f,0.12,6
f,t,f,Oud-Oost,52.35876,4.92215,Entire home/apt,4,1.0,2.0,119.0,2,2,f,0.1,13
f,t,f,Westerpark,52.38741,4.88171,Entire home/apt,2,1.0,1.0,95.0,2,2,f,0.12,10
f,t,f,Bos en Lommer,52.37854,4.85068,Entire home/apt,3,2.0,2.0,79.0,3,3,f,0.33,7
f,t,t,Centrum-Oost,52.37125,4.93177,Entire home/apt,2,1.0,1.0,115.0,2,2,f,0.58,25
f,t,f,Watergraafsmeer,52.33911,4.91793,Entire home/apt,2,1.0,1.0,87.0,4,4,t,0.28,11
f,t,t,Watergraafsmeer,52.35182,4.92926,Entire home/apt,4,4.0,6.0,139.0,4,4,f,0.43,28
f,t,t,Centrum-Oost,52.36212,4.88589,Entire home/apt,2,1.0,1.0,140.0,3,3,f,0.08,17
f,t,t,De Pijp - Rivierenbuurt,52.35164,4.89273,Entire home/apt,4,2.0,2.0,105.0,3,3,f,0.3,20
f,t,f,Zuid,52.35144,4.84829,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.33,13
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36916,4.94075,Private room,2,1.0,1.0,40.0,2,2,f,0.6,12
t,t,f,Oostelijk Havengebied - Indische Buurt,52.37562,4.94437,Entire home/apt,5,1.0,5.0,175.0,2,2,f,1.52,17
f,t,t,Oud-Oost,52.35711,4.92543,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.08,16
t,t,f,IJburg - Zeeburgereiland,52.3521,4.99902,Entire home/apt,4,3.0,3.0,200.0,4,4,f,0.27,34
f,t,t,Bos en Lommer,52.37549,4.85876,Entire home/apt,2,1.0,1.0,90.0,2,2,f,0.42,18
f,t,t,De Pijp - Rivierenbuurt,52.35422,4.89318,Entire home/apt,4,1.0,1.0,127.0,5,5,f,0.32,25
f,t,f,Zuid,52.35246,4.85388,Entire home/apt,2,1.0,2.0,130.0,5,5,f,0.04,13
f,t,f,Centrum-Oost,52.36664,4.91203,Entire home/apt,2,2.0,1.0,120.0,2,2,f,0.3,11
f,t,t,Oud-Oost,52.35641,4.9235,Entire home/apt,2,1.0,2.0,160.0,3,1,t,0.42,19
f,t,t,Zuid,52.35486,4.85133,Entire home/apt,6,4.0,5.0,300.0,5,5,f,1.48,43
f,t,f,De Baarsjes - Oud-West,52.35921,4.8544,Entire home/apt,4,1.0,2.0,99.0,2,2,f,0.3,11
f,t,t,Centrum-Oost,52.37417,4.90484,Entire home/apt,2,1.0,1.0,195.0,4,4,f,0.14,18
f,t,t,De Baarsjes - Oud-West,52.37188,4.86389,Entire home/apt,4,2.0,2.0,150.0,2,2,f,0.4,13
f,t,t,De Pijp - Rivierenbuurt,52.3542,4.88802,Entire home/apt,4,2.0,3.0,295.0,1,1,t,1.05,16
t,t,t,De Pijp - Rivierenbuurt,52.35691,4.90042,Entire home/apt,4,1.0,2.0,88.0,2,1,f,3.06,33
f,t,t,Westerpark,52.37471,4.87381,Entire home/apt,2,1.0,1.0,125.0,4,4,f,0.26,16
f,t,t,De Baarsjes - Oud-West,52.36251,4.86241,Entire home/apt,2,1.0,1.0,109.0,3,3,f,0.05,13
f,t,t,Oud-Noord,52.3866,4.92115,Private room,2,1.0,1.0,85.0,2,2,t,2.4,18
f,t,t,De Baarsjes - Oud-West,52.37263,4.85017,Entire home/apt,2,1.0,1.0,130.0,2,2,f,0.23,14
f,t,t,Oud-Oost,52.35815,4.91083,Entire home/apt,3,2.0,2.0,95.0,2,2,f,0.02,11
t,t,t,Zuid,52.35335,4.88324,Private room,2,1.0,1.0,85.0,2,1,f,2.24,20
f,t,f,De Baarsjes - Oud-West,52.36567,4.86735,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.06,12
f,t,f,Noord-Oost,52.38639,4.95566,Entire home/apt,4,3.0,3.0,88.0,2,2,f,0.04,11
f,t,t,Westerpark,52.38409,4.87831,Entire home/apt,2,2.0,2.0,159.0,6,6,f,0.14,13
f,t,t,Oostelijk Havengebied - Indische Buurt,52.36522,4.93962,Entire home/apt,4,2.0,2.0,90.0,2,2,f,0.05,8
f,t,f,Oud-Oost,52.3594,4.91495,Private room,1,1.0,1.0,54.0,1,1,t,0.08,15
f,t,t,Bos en Lommer,52.37681,4.86059,Entire home/apt,3,1.0,1.0,95.0,5,5,f,0.06,12
f,t,t,Watergraafsmeer,52.35187,4.92188,Private room,2,1.0,1.0,67.0,2,2,f,0.16,11
f,t,t,Watergraafsmeer,52.33951,4.91794,Entire home/apt,2,1.0,1.0,100.0,3,3,f,0.4,9
f,t,t,De Pijp - Rivierenbuurt,52.3522,4.90373,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.45,30
f,t,f,Centrum-West,52.37129,4.88324,Entire home/apt,3,1.0,2.0,266.0,3,3,f,0.32,20
f,t,t,Zuid,52.35338,4.85687,Entire home/apt,2,1.0,1.0,120.0,2,2,f,0.06,11
f,t,t,Slotervaart,52.35461,4.83283,Entire home/apt,3,1.0,1.0,93.0,1,1,f,0.2,16
f,t,f,De Baarsjes - Oud-West,52.36859,4.87445,Entire home/apt,2,1.0,1.0,169.0,2,2,f,0.47,29
f,t,t,De Baarsjes - Oud-West,52.36179,4.85103,Entire home/apt,3,2.0,2.0,63.0,2,2,f,0.02,14
f,t,f,Oud-Oost,52.35831,4.92326,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.07,14
f,t,f,Bijlmer-Oost,52.3198,4.98204,Entire home/apt,3,1.0,1.0,120.0,5,5,t,0.54,22
f,t,f,De Aker - Nieuw Sloten,52.34711,4.79071,Entire home/apt,4,4.0,4.0,156.0,5,5,f,0.46,17
f,t,t,Slotervaart,52.36792,4.83875,Entire home/apt,4,3.0,3.0,100.0,2,2,f,0.18,33
